3.730000e+02 1.553124e+00 8.700343e+00 
3.740000e+02 1.597716e+00 8.904338e+00 
3.750000e+02 1.645546e+00 9.114146e+00 
3.760000e+02 1.696906e+00 9.330222e+00 
3.770000e+02 1.752127e+00 9.553055e+00 
3.780000e+02 1.811582e+00 9.783176e+00 
3.790000e+02 1.875693e+00 1.002116e+01 
3.800000e+02 1.944941e+00 1.026765e+01 
3.810000e+02 2.019874e+00 1.052332e+01 
3.820000e+02 2.101119e+00 1.078892e+01 
3.830000e+02 2.189393e+00 1.106528e+01 
3.840000e+02 2.285524e+00 1.135331e+01 
3.850000e+02 2.390466e+00 1.165400e+01 
3.860000e+02 2.505329e+00 1.196845e+01 
3.870000e+02 2.631399e+00 1.229788e+01 
3.880000e+02 2.770187e+00 1.264361e+01 
3.890000e+02 2.923462e+00 1.300713e+01 
3.900000e+02 3.093315e+00 1.339008e+01 
3.910000e+02 3.282224e+00 1.379426e+01 
3.920000e+02 3.493144e+00 1.422167e+01 
3.930000e+02 3.729618e+00 1.467448e+01 
3.940000e+02 3.995916e+00 1.515510e+01 
3.950000e+02 4.297217e+00 1.566612e+01 
3.960000e+02 4.639840e+00 1.621033e+01 
3.970000e+02 5.031540e+00 1.679064e+01 
3.980000e+02 5.481902e+00 1.741001e+01 
3.990000e+02 6.002834e+00 1.807128e+01 
4.000000e+02 6.609226e+00 1.877685e+01 
4.010000e+02 7.319789e+00 1.952818e+01 
4.020000e+02 8.158128e+00 2.032499e+01 
4.030000e+02 9.154083e+00 2.116380e+01 
4.040000e+02 1.034532e+01 2.203573e+01 
4.050000e+02 1.177902e+01 2.292279e+01 
4.060000e+02 1.351329e+01 2.379199e+01 
4.070000e+02 1.561712e+01 2.458618e+01 
4.080000e+02 1.816661e+01 2.521021e+01 
4.090000e+02 2.123239e+01 2.551217e+01 
4.100000e+02 2.485011e+01 2.526230e+01 
4.110000e+02 2.896239e+01 2.414213e+01 
4.120000e+02 3.332821e+01 2.177496e+01 
4.130000e+02 3.743029e+01 1.784710e+01 
4.140000e+02 4.048341e+01 1.234195e+01 
4.150000e+02 4.167923e+01 5.771000e+00 
4.160000e+02 4.062418e+01 -8.704879e-01 
4.170000e+02 3.761031e+01 -6.537571e+00 
4.180000e+02 3.342344e+01 -1.062004e+01 
4.190000e+02 2.889618e+01 -1.306716e+01 
4.200000e+02 2.460683e+01 -1.418042e+01 
4.210000e+02 2.083624e+01 -1.435702e+01 
4.220000e+02 1.765719e+01 -1.394276e+01 
4.230000e+02 1.503432e+01 -1.318930e+01 
4.240000e+02 1.289075e+01 -1.226253e+01 
4.250000e+02 1.114275e+01 -1.126519e+01 
4.260000e+02 9.714406e+00 -1.025794e+01 
4.270000e+02 8.542059e+00 -9.274804e+00 
4.280000e+02 7.574346e+00 -8.333553e+00 
4.290000e+02 6.770563e+00 -7.442246e+00 
4.300000e+02 6.098702e+00 -6.603284e+00 
4.310000e+02 5.533635e+00 -5.815874e+00 
4.320000e+02 5.055594e+00 -5.077509e+00 
4.330000e+02 4.648966e+00 -4.384849e+00 
4.340000e+02 4.301353e+00 -3.734236e+00 
4.350000e+02 4.002854e+00 -3.121990e+00 
4.360000e+02 3.745509e+00 -2.544572e+00 
4.370000e+02 3.522881e+00 -1.998662e+00 
4.380000e+02 3.329733e+00 -1.481197e+00 
4.390000e+02 3.161775e+00 -9.893786e-01 
4.400000e+02 3.015475e+00 -5.206647e-01 
4.410000e+02 2.887911e+00 -7.275292e-02 
4.420000e+02 2.776650e+00 3.564379e-01 
4.430000e+02 2.679656e+00 7.687890e-01 
4.440000e+02 2.595222e+00 1.166002e+00 
4.450000e+02 2.521907e+00 1.549618e+00 
4.460000e+02 2.458494e+00 1.921036e+00 
4.470000e+02 2.403948e+00 2.281529e+00 
4.480000e+02 2.357389e+00 2.632258e+00 
4.490000e+02 2.318069e+00 2.974286e+00 
4.500000e+02 2.285347e+00 3.308589e+00 
4.510000e+02 2.258678e+00 3.636066e+00 
4.520000e+02 2.237596e+00 3.957550e+00 
4.530000e+02 2.221705e+00 4.273815e+00 
4.540000e+02 2.210669e+00 4.585584e+00 
4.550000e+02 2.204205e+00 4.893534e+00 
4.560000e+02 2.202076e+00 5.198303e+00 
4.570000e+02 2.204086e+00 5.500497e+00 
4.580000e+02 2.210075e+00 5.800691e+00 
4.590000e+02 2.219920e+00 6.099438e+00 
